ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07149;2016-07-06T08:00:00+02:00;102300;70.0;3;240;1.7;286.35;284.55;89;35000.0;1;1;1;60.0;1;1250.0;35;20;11;101210.0;;;400.0;282.25;;293.85;;;;;2.2;2.5;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;1200.0;5.0;0;7800.0;;;;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Dans l’ensemble, nuages se dissipant ou devenant moins épais;13.200000000000045;9.100000000000023;;20.700000000000045;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2016-07-06T20:00:00+02:00;102140;-30.0;5;280;2.2;296.65;282.95;42;35000.0;2;0;0;40.0;2;1750.0;35;20;11;101090.0;;;110.0;286.35;;298.15;;;;;4.1;4.6;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;6;1900.0;2.0;0;8000.0;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;23.5;13.200000000000045;;25.0;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2016-06-07T14:00:00+02:00;102090;-40.0;8;310;3.7;299.25;289.75;56;16290.0;2;2;2;60.0;3;1250.0;32;20;11;101060.0;;;100.0;;;;;;;;6.6;7.3;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;8;1200.0;3.0;0;8000.0;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;26.100000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2016-06-12T08:00:00+02:00;101240;60.0;2;250;3.5;288.25;286.95;92;6000.0;3;2;2;90.0;7;250.0;35;;;100170.0;;;200.0;287.25;;291.45;;;;;4.9;4.9;-10.0;1;0.0;0.0;-60.0;0.0;-0.1;-0.1;-0.1;2.7;;;;;2.0;7;270.0;5.0;6;1200.0;7.0;6;1500.0;;;;48.716833, 2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;15.100000000000023;14.100000000000023;;18.30000000000001;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2016-06-15T02:00:00+02:00;99980;-80.0;7;190;3.4;286.25;284.95;92;25000.0;3;2;2;90.0;5;250.0;37;27;;98920.0;;;-390.0;;;;;;;;4.7;5.5;-10.0;1;0.0;0.0;-60.0;-0.1;0.2;0.2;0.2;0.2;;;;;5.0;7;240.0;7.0;3;3400.0;;;;;;;48.716833, 2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;13.100000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2016-06-16T02:00:00+02:00;100180;0.0;4;230;1.6;286.65;284.85;89;13280.0;0;2;2;100.0;2;1250.0;;;;99120.0;;;200.0;;;;;;;;2.2;3.9;-10.0;1;0.0;;;0.0;-0.1;-0.1;-0.1;3.2;;;;;2.0;;1230.0;5.0;;1560.0;6.0;;1920.0;;;;48.716833, 2.384333;ORLY;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.5;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2016-06-16T05:00:00+02:00;100130;-50.0;5;200;2.2;286.35;285.45;94;19380.0;0;2;2;100.0;1;150.0;;;;99070.0;;;240.0;;;;;;;;3.3;4.2;-10.0;2;0.0;;;0.0;0.6;0.6;0.6;1.6;;;;;1.0;;150.0;6.0;;2460.0;8.0;;3000.0;;;;48.716833, 2.384333;ORLY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.200000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2016-06-19T08:00:00+02:00;102600;80.0;3;280;2.1;286.65;285.25;91;12930.0;2;2;2;90.0;7;450.0;35;;;101510.0;;;830.0;285.95;;290.55;;;;;2.9;3.0;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;3.7;;;;;2.0;6;420.0;2.0;6;1200.0;7.0;6;2000.0;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;13.5;12.800000000000011;;17.400000000000034;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2016-06-20T05:00:00+02:00;102320;-120.0;8;180;1.5;287.05;285.25;89;25000.0;2;1;1;90.0;7;3500.0;30;21;60;101240.0;;;;;;;;;;;;2.1;-10.0;;;;;0.0;0.0;;;;;;;;1.0;4;3300.0;7.0;4;4800.0;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;13.900000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2016-06-13T08:00:00+02:00;100750;-10.0;5;280;2.3;286.65;285.35;92;20000.0;3;2;2;75.0;5;250.0;36;23;;99680.0;;;-490.0;284.05;;290.25;;;;;4.1;4.1;-10.0;1;0.0;0.0;-60.0;0.0;0.2;0.2;3.4;13.1;;;;;3.0;7;260.0;5.0;6;310.0;3.0;3;3000.0;;;;48.716833, 2.384333;ORLY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;13.5;10.900000000000034;;17.100000000000023;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2016-06-05T14:00:00+02:00;101910;60.0;1;10;1.3;290.05;287.65;86;6000.0;1;2;2;100.0;7;450.0;35;;;100840.0;;;330.0;;;;;;;;4.9;4.9;-10.0;1;0.0;0.0;-60.0;0.0;0.0;0.0;0.2;0.2;;;;;5.0;7;300.0;7.0;6;380.0;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;16.900000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2016-07-25T05:00:00+02:00;102000;-30.0;7;290;1.7;294.05;289.05;73;60000.0;2;2;2;90.0;7;2250.0;35;;;100950.0;;;-150.0;;;;;;;;2.5;2.5;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;6;2000.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;20.900000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2016-07-18T05:00:00+02:00;102220;-50.0;6;30;1.8;290.75;287.65;82;30000.0;2;0;0;0.0;0;;30;20;10;101150.0;;;-180.0;;;;;;;;2.3;2.3;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;17.600000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2016-07-18T17:00:00+02:00;101980;-140.0;6;130;1.2;303.55;290.25;45;35000.0;1;0;0;40.0;0;8000.0;30;20;11;100960.0;;;-160.0;;;;;;;;2.9;4.8;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;0;8000.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;30.400000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2016-07-19T02:00:00+02:00;101970;-30.0;8;50;1.3;295.55;289.55;69;35000.0;2;0;0;0.0;0;;30;20;10;100920.0;;;-280.0;;;;;;;;1.6;2.3;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;22.400000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2016-07-23T17:00:00+02:00;101940;-60.0;8;340;4.1;300.15;286.55;43;47340.0;2;0;0;50.0;4;1750.0;31;20;10;100910.0;;;340.0;;;;;;;;8.6;8.9;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;4.0;8;1800.0;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;27.0;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2016-07-30T05:00:00+02:00;101470;-10.0;7;300;1.8;288.35;285.85;85;58020.0;1;1;1;40.0;3;1250.0;35;20;10;100400.0;;;-60.0;;;;;;;;2.3;3.1;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.8;;;;;3.0;6;1300.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Dans l’ensemble, nuages se dissipant ou devenant moins épais;15.200000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2016-08-01T17:00:00+02:00;101950;-110.0;6;300;4.2;297.95;282.25;37;35000.0;3;2;2;90.0;1;1750.0;35;20;12;100910.0;;;260.0;;;;;;;;7.7;7.7;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;1900.0;7.0;0;6000.0;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;24.80000000000001;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
07149;2016-08-10T17:00:00+02:00;102430;30.0;1;320;6.1;291.85;280.65;48;35000.0;2;2;2;75.0;6;1750.0;38;20;10;101360.0;;;100.0;;;;;;;;10.2;10.4;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8;1500.0;6.0;6;2400.0;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;18.700000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
07149;2016-08-12T14:00:00+02:00;102610;-90.0;7;320;2.1;298.25;288.25;54;20000.0;3;0;0;40.0;3;1250.0;31;20;10;101570.0;;;160.0;;;;;;;;4.1;5.9;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;8;1050.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;25.100000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
07149;2016-08-12T20:00:00+02:00;102410;-120.0;8;250;1.3;299.95;287.35;46;35000.0;2;0;0;10.0;1;1750.0;35;20;11;101370.0;;;120.0;287.85;;300.45;;;;;3.0;5.8;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;1600.0;1.0;0;8000.0;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;26.80000000000001;14.700000000000045;;27.30000000000001;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
