ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07149;2022-10-25T14:00:00+02:00;101670;-80.0;8;180;3.7;290.05;286.15;78;18880.0;0;1;1;;4;450.0;;;;100610.0;;;520.0;;;;;;;;6.2;6.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.6;;;;;4.0;;480.0;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.900000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;10
07149;2022-10-26T02:00:00+02:00;101160;0.0;4;160;2.4;287.95;286.45;91;20000.0;2;2;2;100.0;1;2250.0;35;23;12;100090.0;;;-480.0;;;;;;;;4.0;4.0;-10.0;1;0.0;0.0;-60.0;0.0;0.4;0.4;0.4;0.4;;;;;1.0;6;2000.0;5.0;3;2500.0;7.0;0;7500.0;;;;48.716833, 2.384333;ORLY;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;14.800000000000011;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;10
07149;2022-06-03T17:00:00+02:00;101460;-60.0;6;40;2.8;292.35;290.15;87;25000.0;21;6;2;90.0;1;800.0;31;27;;100410.0;;;-180.0;;;;;;;;4.0;5.3;-10.0;0;0.0;0.0;-30.0;-0.1;2.2;2.2;2.2;2.2;;;;;1.0;8;800.0;7.0;3;3120.0;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Pluie;Pluie (ne se congelant pas);19.200000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2022-06-07T11:00:00+02:00;101570;30.0;3;240;5.4;292.35;286.25;68;16220.0;1;2;2;75.0;6;800.0;38;20;10;100520.0;;;-240.0;;;;;;;;8.7;9.6;-10.0;1;0.0;0.0;-30.0;0.0;0.0;0.2;0.2;0.2;;;;;4.0;8;750.0;4.0;6;1000.0;3.0;6;1500.0;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;19.200000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2022-06-08T08:00:00+02:00;100920;-160.0;6;190;3.4;287.25;286.95;98;5420.0;63;6;6;100.0;8;150.0;;;;99850.0;;;-640.0;287.15;;294.15;;;;;5.1;5.8;-10.0;2;0.0;;;2.1;4.9;6.3;6.3;6.3;;;;;8.0;;180.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Pluie;Pluie, sans congélation, continue, modérée au moment de l’observation;14.100000000000023;14.0;;21.0;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2022-06-11T08:00:00+02:00;102380;90.0;1;360;1.7;291.05;288.35;84;20000.0;3;0;0;10.0;0;8000.0;30;20;11;101310.0;;;70.0;285.75;;295.65;;;;;2.7;6.4;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0;8000.0;;;;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;17.900000000000034;12.600000000000023;;22.5;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2022-06-20T02:00:00+02:00;101240;370.0;1;80;3.0;289.25;288.45;95;2730.0;63;;;100.0;8;250.0;;;;100180.0;;;500.0;;;;;;;;4.7;9.8;-10.0;2;0.0;;;2.6;4.6;5.0;5.0;6.6;;;;;7.0;;270.0;7.0;;780.0;7.0;;1500.0;;9;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;Pluie, sans congélation, continue, modérée au moment de l’observation;16.100000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2022-06-23T20:00:00+02:00;100840;-80.0;6;240;2.7;299.05;286.25;45;45270.0;0;;;75.0;6;7200.0;;;;99820.0;;;-90.0;291.85;;301.05;;;;;4.3;5.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;4.4;;;;;6.0;;7200.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.900000000000034;18.700000000000045;;27.900000000000034;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2022-06-24T05:00:00+02:00;100900;-40.0;8;200;1.9;290.95;289.85;93;25890.0;0;;;100.0;8;2250.0;;;;99850.0;;;-140.0;;;;;;;;3.1;6.3;-10.0;2;0.0;;;1.8;1.8;1.8;1.8;1.8;;;;;4.0;;2040.0;6.0;;2340.0;8.0;;2700.0;;9;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.80000000000001;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2022-06-27T14:00:00+02:00;101820;10.0;2;280;5.9;295.95;280.85;38;25000.0;2;0;0;50.0;4;1750.0;32;20;10;100770.0;;;250.0;;;;;;;;10.7;10.7;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;-0.1;;;;;4.0;8;1980.0;;;;;;;;;;48.716833, 2.384333;ORLY;En hausse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;22.80000000000001;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2022-06-28T02:00:00+02:00;102200;30.0;1;330;1.9;288.45;284.25;76;33690.0;0;;;;0;;;;;101120.0;;;620.0;;;;;;;;2.9;5.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.300000000000011;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2022-07-05T14:00:00+02:00;102390;-30.0;8;320;3.4;297.05;283.75;43;15970.0;1;0;0;10.0;1;1750.0;31;20;10;101340.0;;;230.0;;;;;;;;7.3;8.8;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8;1600.0;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;23.900000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2022-07-05T20:00:00+02:00;102310;-20.0;5;320;4.9;298.65;282.05;35;26120.0;0;;;;3;2250.0;;;;101270.0;;;340.0;288.65;;299.75;;;;;8.3;8.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;3.0;;2160.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.5;15.5;;26.600000000000023;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2022-05-21T14:00:00+02:00;102260;-140.0;7;240;2.1;295.05;284.45;51;30000.0;3;2;2;90.0;5;1250.0;31;20;11;101210.0;;;590.0;;;;;;;;4.5;7.0;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.2;0.2;;;;;5.0;8;1310.0;7.0;0;7800.0;;;;;;;48.716833, 2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;21.900000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2022-05-22T11:00:00+02:00;101480;-210.0;6;130;2.8;294.55;285.45;56;35000.0;1;2;2;90.0;3;4400.0;30;28;12;100430.0;;;-920.0;;;;;;;;4.8;4.8;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;3;4400.0;7.0;0;7000.0;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;21.400000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2022-05-24T08:00:00+02:00;100920;220.0;3;240;5.9;285.25;282.85;85;7710.0;3;0;0;25.0;1;450.0;38;20;11;99840.0;;;670.0;283.65;;289.45;;;;;9.7;10.2;-10.0;0;0.0;0.0;-60.0;0.0;0.0;-0.1;0.4;6.7;;;;;2.0;8;360.0;1.0;6;1500.0;1.0;0;7800.0;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;12.100000000000023;10.5;;16.30000000000001;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2022-05-26T02:00:00+02:00;102340;120.0;2;260;3.4;287.85;284.45;80;52770.0;3;2;2;90.0;7;800.0;35;;;101260.0;;;810.0;;;;;;;;5.1;7.3;-10.0;0;0.0;0.0;-60.0;0.0;-0.1;-0.1;-0.1;0.2;;;;;1.0;6;650.0;7.0;6;1600.0;;;;;;;48.716833, 2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;14.700000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2022-05-29T11:00:00+02:00;101770;-60.0;8;50;4.5;286.95;276.45;49;30000.0;1;2;2;60.0;5;1250.0;32;20;10;100690.0;;;-600.0;;;;;;;;7.9;8.3;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;5.0;8;1320.0;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;13.800000000000011;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2022-05-31T05:00:00+02:00;101280;-20.0;6;0;0.0;283.95;278.65;70;30000.0;2;2;2;90.0;7;2800.0;30;27;;100190.0;;;-40.0;;;;;;;;0.7;0.8;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;3;2800.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;10.800000000000011;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2022-09-21T08:00:00+02:00;102610;10.0;3;10;2.4;282.95;281.05;88;20000.0;2;0;0;10.0;0;7500.0;30;20;11;101510.0;;;90.0;282.45;;288.95;;;;;4.1;5.0;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0;7500.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;9.800000000000011;9.300000000000011;;15.800000000000011;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-23T23:00:00+02:00;101430;-20.0;8;170;0.9;289.25;280.45;56;29250.0;0;;;100.0;8;2250.0;;;;100360.0;;;-500.0;;;;;;;;1.5;1.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;2100.0;3.0;;2520.0;8.0;;3240.0;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.100000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-28T05:00:00+02:00;99970;-70.0;7;270;3.6;284.25;283.65;96;32060.0;0;;;100.0;8;1250.0;;;;98900.0;;;-560.0;;;;;;;;5.1;6.4;-10.0;;;;;0.2;0.8;0.8;0.8;4.6;;;;;7.0;;1230.0;7.0;;1500.0;8.0;;1800.0;;;;48.716833, 2.384333;ORLY;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.100000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-09-28T20:00:00+02:00;100150;20.0;3;240;2.5;284.85;280.95;77;40590.0;0;;;100.0;8;1750.0;;;;99080.0;;;-100.0;284.25;;288.85;;;;;3.5;6.3;-10.0;0;0.0;;;0.0;-0.1;-0.1;-0.1;0.8;;;;;2.0;;1740.0;7.0;;2040.0;8.0;;3000.0;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.700000000000045;11.100000000000023;;15.700000000000045;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2022-10-05T08:00:00+02:00;101880;-90.0;7;190;3.0;283.05;282.75;98;10000.0;2;0;0;25.0;1;800.0;35;20;11;100790.0;;;-330.0;283.05;;289.35;;;;;4.0;4.4;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.2;0.2;0.2;;;;;1.0;6;950.0;1.0;0;7800.0;;;;;;;48.716833, 2.384333;ORLY;En baisse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;9.900000000000034;9.900000000000034;;16.200000000000045;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;10
07149;2022-07-24T08:00:00+02:00;102000;0.0;4;100;1.2;292.95;289.25;79;14900.0;2;0;0;10.0;0;8000.0;30;20;11;100940.0;;;60.0;289.65;;300.15;;;;;2.1;2.5;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0;8000.0;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;19.80000000000001;16.5;;27.0;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2022-07-25T17:00:00+02:00;101400;-50.0;6;260;5.8;300.05;284.95;39;22240.0;0;1;1;;5;2250.0;;;;100370.0;;;-80.0;;;;;;;;11.5;12.2;-10.0;0;;;;0.0;0.0;0.0;0.0;0.0;;;;;4.0;;2040.0;5.0;;2340.0;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;26.900000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
